ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20000319032529I,"[{""text"": ""The left main landing gear actuator sensor arm had disconnected due to a missing bolt."", ""role"": ""Maintenance"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""operator_physical"": [""Physical Fatigue - Crew""], ""situational_tech"": [""Equipment Design - Maintenance""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_violation"": [""The left main landing gear actuator sensor arm had disconnected due to a missing bolt.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The left main landing gear actuator sensor arm had disconnected due to a missing bolt.""}]",success
20000302001769I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""MAINTENANCE REMOVED ELECTRONIC BOX, SECURED THE WIRING AND DEFERRED THE ITEM IN THE MAINTAINANCE RECORDS.""}]",success
20000303003399I,"[{""text"": ""RT. HORIZONTAL STABILIZER LEADING EDGE HAD PUNCTURE."", ""role"": ""Maintenance"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Maintenance Personnel"", ""Complacency - Maintenance Personnel""], ""operator_limits"": [""Insufficient Reaction Time - Maintenance Personnel""], ""situational_tech"": [""Equipment Design - Maintenance Personnel""], ""unsafe_perception"": [""RT. HORIZONTAL STABILIZER LEADING EDGE HAD PUNCTURE.""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""RT. HORIZONTAL STABILIZER LEADING EDGE HAD PUNCTURE.""}]",success
20000323004049I,"[{""text"": ""Opened a storage compartment from which a container for plastic cups fell out, striking her in the face (right orbital eye area)"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - FA""], ""operator_physical"": [""Physical Fatigue - FA""], ""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Opened a storage compartment from which a container for plastic cups fell out, striking her in the face (right orbital eye area)""}]",success
20000306014779I,"[{""text"": ""BLEW A TIRE ON THE LEFT MAIN LANDING GEAR DURING TAKE OFF."", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_limits"": [""Insufficient Reaction Time - Pilot""], ""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""BLEW A TIRE ON THE LEFT MAIN LANDING GEAR DURING TAKE OFF.""}]",success
20000311002329I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""personnel_crm"", ""evidence"": ""Maintenance found the 'A' system hydraulic quantity to be empty and a hydraulic return line broken.""}]",success
20000330001789I,"[{""text"": ""APPLIED FULL LEFT AILERON, BUT THE AIRCRAFT DID NOT RECOVER UNTIL THE CREW APPLIED THE LEFT RUDDER."", ""role"": ""crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""APPLIED FULL LEFT AILERON, BUT THE AIRCRAFT DID NOT RECOVER UNTIL THE CREW APPLIED THE LEFT RUDDER.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""APPLIED FULL LEFT AILERON, BUT THE AIRCRAFT DID NOT RECOVER UNTIL THE CREW APPLIED THE LEFT RUDDER.""}]",success
20000306004169I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Misdiagnosed Emergency""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""The first takeoff was aborted due to a 'R/PAC over pass light' bleed air problem. The pilot raxed off the active and called maintenance control.""}]",success
20000227015409I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pushback Operator"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Ground Crew""], ""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""DURING PUSHBACK, AIRCRAFT STRUCK JETWAY CAUSING DAMAGE TO THE PITOT TUBE AND AN 8 INCH GASH""}]",success
20000227020909I,"[{""text"": ""The size of the area, the height of the truck, and the geometry of the aircraft wing resulted in contact between aircraft and truck at the moment of parking at GATE5."", ""role"": ""Service Vehicle Driver"", ""tier"": ""unsafe_perception""}]","{""unsafe_perception"": [""The size of the area, the height of the truck, and the geometry of the aircraft wing resulted in contact between aircraft and truck at the moment of parking at GATE5.""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""The size of the area, the height of the truck, and the geometry of the aircraft wing resulted in contact between aircraft and truck at the moment of parking at GATE5.""}]",success
20000303021189I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""THE CAPTAIN ELECTED TO FLY THE AIRCRAFT AND HANDLE COMMUNICATIONS WHILE THE FIRST OFFICER DEALT WITH THE FLAP PROBLEM.""}]",success
20000311004259I,"[{""text"": ""Complete 'A' system hydraulic failure reported 45 minutes into the flight."", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""situational_tech"", ""evidence"": ""Complete 'A' system hydraulic failure reported 45 minutes into the flight.""}]",success
20000321015989I,"[{""text"": ""AIRCRAFT BLEW #2 TIRE ONTAKEOFF FROM IAH AT 155 KTS"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew""], ""situational_tech"": [""Equipment Design - Tire Design/Manufacturing""], ""unsafe_decision"": [""Improper Procedure""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""AIRCRAFT BLEW #2 TIRE ONTAKEOFF FROM IAH AT 155 KTS""}]",success
20000323032269I,"[{""text"": ""Declared an emergency"", ""role"": ""PILOT (CAPT.)"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - PILOT (CAPT.)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""PILOT REPORTED A/C HYDRAULIC SYSTME \""A\"" QUANTITY LOSS APPROXIMATELY 7 MILES BEFORE ARRIVAL POINT (ABE). PILOT (CAPT.) DECLARED AN EMEGENCY""}]",success
20000311003859I,"[{""text"": ""Slow opening of the L1 airstair and deplaning process"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain""], ""personnel_crm"": [""Failed to Communicate - Flight Attendant""], ""unsafe_decision"": [""Exceeded Ability: Slow opening of the L1 airstair and deplaning process, directed by the Captain""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""THE CAPTAIN DIRECTED AN EMERGENCY EVACUATION TO EXPITE DEPLANNING.""}]",success
20000324027279I,"[{""text"": ""Violated 121.580 (Interference with a Crew Member)"", ""role"": ""Crew Member"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Complacency - operator""], ""personnel_crm"": [""Failed to Communicate - operator""], ""unsafe_violation"": [""'Violated 121.580 (INTERFERENCE WITH A CREW MEMBER)'""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Violated 121.580 (Interference with a Crew Member)""}]",success
20000307003799I,"[{""text"": ""Engine fire and shutdown procedures were followed."", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Improper Procedure - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Engine fire and shutdown procedures were followed.""}]",success
20000310004119I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention: The pilot performed a precautionary engine shutdown when the left engine oil pressure indicator started to fluctuate.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""THE PILOT PERFORMED A PRECAUTIONARY ENGINE SHUTDOWN.""}]",success
20000228002959I,"[{""text"": ""OIL LEAK CAUSED BY PROP DOME SEAL FAILURE."", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""unsafe_violation"": [""OIL LEAK CAUSED BY PROP DOME SEAL FAILURE.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""OIL LEAK CAUSED BY PROP DOME SEAL FAILURE.""}]",success
20000320022929I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention: Pilot failed to immediately address the engine fire warning light upon its appearance.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""PILOT SHUT DOWN LEFT ENGIEN AND RETURNED TO SBN WITH NO PROBLEMS.""}]",success
20000320023319I,"[{""text"": ""TURBINE BLADE DAMAGE DURING INITIAL INVESTIGATION."", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_perception"": [""TURBINE BLADE DAMAGE DURING INITIAL INVESTIGATION. - Maintenance personnel""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""TURBINE BLADE DAMAGE DURING INITIAL INVESTIGATION.""}]",success
20000409020099I,"[{""text"": ""Inadvertent Flight Control Use"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Inadvertent Flight Control Use""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""WHEN SPEEDBRAKE WAS ENGAGED AIRCRAFT BEGAN TO ROLL FROM LEFT TO RIGHT.""}]",success
20000402001949I,"[{""text"": ""HEARD A LOUD BANG, LOST EPR AND HAD A RISE IN EGT INDICATION"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""HEARD A LOUD BANG, LOST EPR AND HAD A RISE IN EGT INDICATION""}]",success
20000305022919I,[],{},[],parse_error
20000323032919I,"[{""text"": ""RECYCLED  TWICE WITH THE SAME PROBLEM RECURRING EACH TIME."", ""role"": ""crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_skill"": [""Failed to Prioritize Attention - crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""RECYCLED TWICE WITH THE SAME PROBLEM RECURRING EACH TIME.""}]",success
20000412023249I,"[{""text"": ""SHUT DOWN THE #3 ENGINE AS A PRECAUTION DUE TO A START VALVE OPEN ILUMINATING AND SHORTLY THERE AFTER THE FIRE WARNING LIGHT ILUMINATING"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""SHUT DOWN THE #3 ENGINE AS A PRECAUTION DUE TO A START VALVE OPEN ILUMINATING AND SHORTLY THERE AFTER THE FIRE WARNING LIGHT ILUMINATING""}]",success
20000314021179I,"[{""text"": ""Right nose gear tire departed while over Southgate"", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Right nose gear tire departed while over Southgate""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Right nose gear tire departed while over Southgate""}]",success
20000331023059I,"[{""text"": ""LOOSENED CAUSING THE ABOVE INCIDENT"", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""LOOSENED CAUSING THE ABOVE INCIDENT (Maintenance)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""LOOSENED CAUSING THE ABOVE INCIDENT""}]",success
20000513024429I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""A/C DEPARTED AND COULD NOT RETRACT THE GEAR.""}]",success
20000428017639I,"[{""text"": ""Ingested a bird upon rotation for take-off"", ""role"": ""pilot"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Ingested a bird upon rotation for take-off""}]",success
20000519032579I,"[{""text"": ""Smelled a burning odor"", ""role"": ""F/O"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - F/O""], ""personnel_crm"": [""Failed to Communicate - Captain and First Officer""], ""unsafe_perception"": [""Smelled a burning odor""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Smelled a burning odor""}]",success
20000511032929I,"[{""text"": ""Struck Birds In Flig"", ""role"": ""pilot"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_violation"": [""Struck Birds In Flig""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Struck Birds In Flig""}]",success
20000426023149I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Maintenance Inspector"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Maintenance Inspector""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""MAINT INSP. FOUND RH ELEVATOR JAMM""}]",success
20000414039669I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20000513016369I,"[{""text"": ""CRACKED BRACKET"", ""role"": ""Maintenance"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Maintenance""]}",[],success
20000518016719I,"[{""text"": ""The L-1 door was not closed when the aircraft pulled to the gate."", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""The L-1 door was not closed when the aircraft pulled to the gate.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The L-1 door was not closed when the aircraft pulled to the gate.""}]",success
20000425020119I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""FIRE BOTTLE WAS DISCHARGED.""}]",success
20000512016789I,"[{""text"": ""Pointed the aircraft exhaust east, it should have been pointed west."", ""role"": ""Mechanic"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Mechanic""], ""personnel_crm"": [""Failed to Communicate - Mechanic""], ""unsafe_decision"": [""Pointed the aircraft exhaust east, it should have been pointed west.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Pointed the aircraft exhaust east, it should have been pointed west.""}]",success
